# rta
#: time in fs  dipole-momenta: x   y   z
  19.45680  -0.19333803E-03   0.24171161E-03   0.13543663E+01
  19.50520  -0.18077627E-03   0.38376370E-03   0.12894566E+01
  19.55360  -0.14693729E-03   0.50982256E-03   0.11713194E+01
  19.60200  -0.92176548E-04   0.61641163E-03   0.10051632E+01
  19.65040  -0.17606205E-04   0.70122641E-03   0.79846169E+00
  19.69880   0.74699608E-04   0.76318605E-03   0.56054397E+00
  19.74720   0.18136100E-03   0.80226322E-03   0.30199813E+00
  19.79560   0.29801929E-03   0.81928605E-03   0.34035640E-01
  19.84400   0.41114304E-03   0.90751999E-03  -0.23259430E+00
  19.89240   0.53328671E-03   0.87832680E-03  -0.48457525E+00
  19.94080   0.64961670E-03   0.82836010E-03  -0.71403153E+00
  19.98920   0.75425173E-03   0.75997478E-03  -0.91212492E+00
  20.03760   0.84182377E-03   0.67566715E-03  -0.10713230E+01
  20.08600   0.90769966E-03   0.57839269E-03  -0.11855780E+01
  20.13440   0.94806125E-03   0.47190126E-03  -0.12504855E+01
  20.18280   0.96015338E-03   0.36066731E-03  -0.12634918E+01
  20.23120   0.94241378E-03   0.24975759E-03  -0.12240885E+01
  20.27960   0.89478021E-03   0.14447472E-03  -0.11340092E+01
  20.32800   0.36139129E-03  -0.19889403E-03  -0.10021641E+01
  20.37640   0.27428603E-03  -0.27760417E-03  -0.82562792E+00
  20.42480   0.17734877E-03  -0.32573254E-03  -0.61697096E+00
  20.47320   0.73318577E-04  -0.34033199E-03  -0.38568681E+00
  20.52160  -0.33968181E-04  -0.31999459E-03  -0.14204573E+00
  20.57000  -0.14030868E-03  -0.26519585E-03   0.10347266E+00
  20.61840  -0.24159171E-03  -0.17857452E-03   0.34071409E+00
  20.66680  -0.33358165E-03  -0.64322475E-04   0.56023059E+00
  20.71520  -0.41234983E-03   0.71950786E-04   0.75359163E+00
  20.76360  -0.47453742E-03   0.22319432E-03   0.91357262E+00
  20.81200  -0.62705836E-03   0.23571998E-03   0.10350952E+01
  20.86040  -0.63935830E-03   0.39982832E-03   0.11109728E+01
  20.90880  -0.62886191E-03   0.55547250E-03   0.11405558E+01
  20.95720  -0.59445323E-03   0.69418474E-03   0.11228153E+01
  21.00560  -0.53626600E-03   0.80854118E-03   0.10586122E+01
  21.05400  -0.45579210E-03   0.89244505E-03   0.95081971E+00
  21.10240  -0.35576531E-03   0.94162765E-03   0.80431727E+00
  21.15080  -0.24001654E-03   0.95391342E-03   0.62578955E+00
  21.19920  -0.11325868E-03   0.92957175E-03   0.42333241E+00
  21.24760   0.19632995E-04   0.87146529E-03   0.20596209E+00
  21.29600   0.14190555E-03   0.72441669E-03  -0.20080184E-01
  21.34440   0.27479590E-03   0.61972324E-03  -0.23744732E+00
  21.39280   0.39961586E-03   0.50087222E-03  -0.44210752E+00
  21.44120   0.51216666E-03   0.37636390E-03  -0.62608378E+00
  21.48960   0.60838798E-03   0.25432195E-03  -0.78244104E+00
  21.53800   0.68484701E-03   0.14227875E-03  -0.90541180E+00
  21.58640   0.73900874E-03   0.46988739E-04  -0.99048460E+00
  21.63480   0.76919063E-03  -0.25920421E-04  -0.10345407E+01
  21.68320   0.77457811E-03  -0.72415301E-04  -0.10359835E+01
  21.73160   0.75505649E-03  -0.90364559E-04  -0.99490176E+00
  21.78000   0.72039146E-03  -0.92570087E-04  -0.91566732E+00
  21.82840   0.65928377E-03  -0.48056289E-04  -0.79731894E+00
  21.87680   0.57869186E-03   0.22252507E-04  -0.64770145E+00
  21.92520   0.48166319E-03   0.11364930E-03  -0.47363329E+00
  21.97360   0.37197928E-03   0.22058245E-03  -0.28293812E+00
  22.02200   0.25405509E-03   0.33703072E-03  -0.83987085E-01
  22.07040   0.13269499E-03   0.45690531E-03   0.11477346E+00
  22.11880   0.12930028E-04   0.57426161E-03   0.30522434E+00
  22.16720  -0.10019001E-03   0.68356452E-03   0.47991931E+00
  22.21560  -0.20192603E-03   0.77978449E-03   0.63228631E+00
  22.26400  -0.22612833E-03   0.81839078E-03   0.75896083E+00
  22.31240  -0.29292149E-03   0.87739976E-03   0.85021536E+00
  22.36080  -0.33964488E-03   0.91152645E-03   0.90598336E+00
  22.40920  -0.36489991E-03   0.91866244E-03   0.92433307E+00
  22.45760  -0.36863209E-03   0.89768735E-03   0.90471128E+00
  22.50600  -0.35211606E-03   0.84864664E-03   0.84808971E+00
  22.55440  -0.31773315E-03   0.77288752E-03   0.75704736E+00
  22.60280  -0.26875779E-03   0.67298062E-03   0.63571104E+00
  22.65120  -0.20910848E-03   0.55257118E-03   0.48955877E+00
  22.69960  -0.14307535E-03   0.41620930E-03   0.32513091E+00
  22.74800  -0.45394203E-04   0.26284277E-03   0.14843894E+00
  22.79640   0.18010997E-04   0.10872129E-03  -0.29110143E-01
  22.84480   0.74694207E-04  -0.45360310E-04  -0.20270930E+00
  22.89320   0.12139797E-03  -0.19393722E-03  -0.36541946E+00
  22.94160   0.15538061E-03  -0.33206081E-03  -0.51098359E+00
  22.99000   0.17443413E-03  -0.45526955E-03  -0.63398749E+00
  23.03840   0.17703049E-03  -0.55961967E-03  -0.72995094E+00
  23.08680   0.16235493E-03  -0.64180931E-03  -0.79542010E+00
  23.13520   0.13030309E-03  -0.69948550E-03  -0.82805293E+00
  23.18360   0.81524443E-04  -0.73128934E-03  -0.82673837E+00
  23.23200   0.13739724E-04  -0.74301249E-03  -0.79403520E+00
  23.28040  -0.65277711E-04  -0.72369467E-03  -0.72706339E+00
  23.32880  -0.15457893E-03  -0.68067869E-03  -0.63123415E+00
  23.37720  -0.25082525E-03  -0.61741231E-03  -0.51088099E+00
  23.42560  -0.35042749E-03  -0.53849462E-03  -0.37141998E+00
  23.47400  -0.44981044E-03  -0.44952456E-03  -0.21904491E+00
  23.52240  -0.54565972E-03  -0.35675664E-03  -0.60371102E-01
  23.57080  -0.63512000E-03  -0.26684208E-03   0.97925918E-01
  23.61920  -0.71587982E-03  -0.18632936E-03   0.24944541E+00
  23.66760  -0.78612404E-03  -0.12114592E-03   0.38829408E+00
  23.71600  -0.86509488E-03  -0.10558322E-03   0.51163455E+00
  23.76440  -0.91174442E-03  -0.84122635E-04   0.60902812E+00
  23.81280  -0.94422905E-03  -0.88017028E-04   0.68067456E+00
  23.86120  -0.96153874E-03  -0.11731410E-03   0.72401187E+00
  23.90960  -0.96269123E-03  -0.17026483E-03   0.73751657E+00
  23.95800  -0.94680743E-03  -0.24345342E-03   0.72080934E+00
  24.00640  -0.91326821E-03  -0.33210845E-03   0.67473416E+00
  24.05480  -0.86190676E-03  -0.43048521E-03   0.60139819E+00
  24.10320  -0.79320249E-03  -0.53234285E-03   0.50410525E+00
  24.15160  -0.70839934E-03  -0.63140603E-03   0.38720498E+00
  24.20000  -0.63047422E-03  -0.71772088E-03   0.25523912E+00
  24.24840  -0.51863210E-03  -0.79046824E-03   0.11633929E+00
  24.29680  -0.39845860E-03  -0.84547278E-03  -0.25320103E-01
  24.34520  -0.27376753E-03  -0.88010889E-03  -0.16394192E+00
  24.39360  -0.14855057E-03  -0.89301647E-03  -0.29406207E+00
  24.44200  -0.26793980E-04  -0.88401443E-03  -0.41072063E+00
  24.49040   0.87679820E-04  -0.85392496E-03  -0.50958092E+00
  24.53880   0.19139163E-03  -0.80435817E-03  -0.58703333E+00
  24.58720   0.28136425E-03  -0.73749246E-03  -0.64027888E+00
  24.63560   0.35521352E-03  -0.65587782E-03  -0.66741713E+00
  24.68400   0.42376155E-03  -0.52536163E-03  -0.66801750E+00
  24.73240   0.46303121E-03  -0.42214483E-03  -0.64116892E+00
  24.78080   0.48368154E-03  -0.31344332E-03  -0.58886606E+00
  24.82920   0.48638677E-03  -0.20231159E-03  -0.51346351E+00
  24.87760   0.47257639E-03  -0.91686810E-04  -0.41831675E+00
  24.92600   0.44434348E-03   0.15647994E-04  -0.30761880E+00
  24.97440   0.40429804E-03   0.11711274E-03  -0.18616649E+00
  25.02280   0.35542646E-03   0.21031590E-03  -0.59089295E-01
  25.07120   0.30087138E-03   0.29300451E-03   0.68424510E-01
  25.11960   0.24376141E-03   0.36310507E-03   0.19135372E+00
  25.16800   0.20252253E-03   0.45348109E-03   0.30723529E+00
  25.21640   0.15029277E-03   0.49200986E-03   0.40625923E+00
  25.26480   0.10286934E-03   0.51259928E-03   0.48821657E+00
  25.31320   0.61989711E-04   0.51443886E-03   0.55013394E+00
  25.36160   0.28970020E-04   0.49737600E-03   0.58976553E+00
  25.41000   0.47060451E-05   0.46204677E-03   0.60568653E+00
  25.45840  -0.10306612E-04   0.40994225E-03   0.59737378E+00
  25.50680  -0.15971110E-04   0.34339015E-03   0.56528261E+00
  25.55520  -0.12534962E-04   0.26551512E-03   0.51087587E+00
  25.60360  -0.53449486E-06   0.18008732E-03   0.43658460E+00
  25.65200   0.24451032E-04   0.10188224E-03   0.34504821E+00
  25.70040   0.48822700E-04   0.12237828E-04   0.24240441E+00
  25.74880   0.78993477E-04  -0.72247281E-04   0.13162924E+00
  25.79720   0.11389170E-03  -0.14799193E-03   0.17342154E-01
  25.84560   0.15232193E-03  -0.21219393E-03  -0.95851580E-01
  25.89400   0.19294810E-03  -0.26292888E-03  -0.20354091E+00
  25.94240   0.23427799E-03  -0.29913380E-03  -0.30164792E+00
  25.99080   0.27463752E-03  -0.32057512E-03  -0.38654598E+00
  26.03920   0.31216045E-03  -0.32778595E-03  -0.45514932E+00
  26.08760   0.34485808E-03  -0.32189845E-03  -0.50498636E+00
  26.13600   0.37123844E-03  -0.29037876E-03  -0.53332132E+00
  26.18440   0.38653685E-03  -0.26572686E-03  -0.54075616E+00
  26.23280   0.39131054E-03  -0.23348284E-03  -0.52659324E+00
  26.28120   0.38426877E-03  -0.19569121E-03  -0.49154452E+00
  26.32960   0.36465644E-03  -0.15435775E-03  -0.43720013E+00
  26.37800   0.33236032E-03  -0.11135506E-03  -0.36597368E+00
  26.42640   0.28796194E-03  -0.68324055E-04  -0.28097789E+00
  26.47480   0.23271653E-03  -0.26625937E-04  -0.18584293E+00
  26.52320   0.16852541E-03   0.12725230E-04  -0.84516999E-01
  26.57160   0.97852639E-04   0.49079761E-04   0.18928082E-01
  26.62000   0.14128472E-04   0.67569972E-04   0.12151344E+00
  26.66840  -0.60243551E-04   0.96572958E-04   0.21625736E+00
  26.71680  -0.13183157E-03   0.12266516E-03   0.30171099E+00
  26.76520  -0.19738848E-03   0.14582363E-03   0.37472380E+00
  26.81360  -0.25387528E-03   0.16587984E-03   0.43261314E+00
  26.86200  -0.29864092E-03   0.18244203E-03   0.47324293E+00
  26.91040  -0.32956769E-03   0.19485747E-03   0.49509914E+00
  26.95880  -0.34520365E-03   0.20219117E-03   0.49737608E+00
  27.00720  -0.34487223E-03   0.20329501E-03   0.48005337E+00
  27.05560  -0.32871770E-03   0.19693891E-03   0.44393174E+00
  27.10400  -0.30212367E-03   0.17751041E-03   0.38830547E+00
  27.15240  -0.25728831E-03   0.15387441E-03   0.32067238E+00
  27.20080  -0.20133209E-03   0.12022564E-03   0.24119551E+00
  27.24920  -0.13686105E-03   0.76610766E-04   0.15322791E+00
  27.29760  -0.66684137E-04   0.23760814E-04   0.60373943E-01
  27.34600   0.63394733E-05  -0.36836527E-04  -0.33676377E-01
  27.39440   0.79440026E-04  -0.10289946E-03  -0.12529203E+00
  27.44280   0.15004984E-03  -0.17138896E-03  -0.21102735E+00
  27.49120   0.21586770E-03  -0.23865318E-03  -0.28772649E+00
  27.53960   0.27487505E-03  -0.30064948E-03  -0.35259825E+00
  27.58800   0.32480979E-03  -0.33930493E-03  -0.40215695E+00
  27.63640   0.36555694E-03  -0.37854026E-03  -0.43627116E+00
  27.68480   0.39522845E-03  -0.40152059E-03  -0.45318951E+00
  27.73320   0.41296136E-03  -0.40572633E-03  -0.45232091E+00
  27.78160   0.41825859E-03  -0.38970668E-03  -0.43379240E+00
  27.83000   0.41101387E-03  -0.35325556E-03  -0.39846633E+00
  27.87840   0.39150672E-03  -0.29749371E-03  -0.34790761E+00
  27.92680   0.36039229E-03  -0.22480694E-03  -0.28429575E+00
  27.97520   0.31868316E-03  -0.13865425E-03  -0.21030420E+00
  28.02360   0.26771100E-03  -0.43318746E-04  -0.12895857E+00
  28.07200   0.22424429E-03   0.76348365E-04  -0.42568573E-01
  28.12040   0.16028944E-03   0.17480166E-03   0.42865676E-01
  28.16880   0.92035102E-04   0.26721963E-03   0.12584355E+00
  28.21720   0.21588084E-04   0.34900543E-03   0.20326913E+00
  28.26560  -0.48861013E-04   0.41614394E-03   0.27228639E+00
  28.31400  -0.11708008E-03   0.46538133E-03   0.33035284E+00
  28.36240  -0.18086730E-03   0.49433404E-03   0.37531227E+00
  28.41080  -0.23815579E-03   0.50152156E-03   0.40547969E+00
  28.45920  -0.28712840E-03   0.48638556E-03   0.41973072E+00
  28.50760  -0.32633487E-03   0.44928945E-03   0.41757126E+00
  28.55600  -0.34536814E-03   0.39620932E-03   0.39688073E+00
  28.60440  -0.36368400E-03   0.31903795E-03   0.36335093E+00
  28.65280  -0.37091849E-03   0.22573573E-03   0.31599171E+00
  28.70120  -0.36760937E-03   0.11968651E-03   0.25683018E+00
  28.74960  -0.35477810E-03   0.47271701E-05   0.18832776E+00
  28.79800  -0.33384299E-03  -0.11499708E-03   0.11325380E+00
  28.84640  -0.30651566E-03  -0.23517619E-03   0.34556588E-01
  28.89480  -0.27468122E-03  -0.35146168E-03  -0.44757664E-01
  28.94320  -0.24028683E-03  -0.45957201E-03  -0.12173386E+00
  28.99160  -0.20525016E-03  -0.55540730E-03  -0.19354773E+00
  29.04000  -0.17670641E-03  -0.64297929E-03  -0.25702474E+00
  29.08840  -0.14742243E-03  -0.70430644E-03  -0.31022931E+00
  29.13680  -0.12195896E-03  -0.74307852E-03  -0.35133354E+00
  29.18520  -0.10136342E-03  -0.75729100E-03  -0.37877286E+00
  29.23360  -0.86364727E-04  -0.74586533E-03  -0.39150032E+00
  29.28200  -0.77354308E-04  -0.70875618E-03  -0.38905053E+00
  29.33040  -0.74389748E-04  -0.64701274E-03  -0.37157566E+00
  29.37880  -0.77223065E-04  -0.56278904E-03  -0.33984278E+00
  29.42720  -0.85348099E-04  -0.45928015E-03  -0.29519771E+00
  29.47560  -0.98055684E-04  -0.34058597E-03  -0.23949311E+00
  29.52400  -0.12558890E-03  -0.23360038E-03  -0.17369768E+00
  29.57240  -0.14440053E-03  -0.10036732E-03  -0.10368186E+00
  29.62080  -0.16477087E-03   0.32778342E-04  -0.30210355E-01
  29.66920  -0.18574235E-03   0.16017089E-03   0.43900025E-01
  29.71760  -0.20635638E-03   0.27639444E-03   0.11585101E+00
  29.76600  -0.22564658E-03   0.37654386E-03   0.18294495E+00
  29.81440  -0.24261723E-03   0.45648238E-03   0.24266452E+00
  29.86280  -0.25622948E-03   0.51307810E-03   0.29275767E+00
  29.91120  -0.26540302E-03   0.54439084E-03   0.33132778E+00
  29.95960  -0.26904323E-03   0.54979309E-03   0.35691788E+00
  30.00800  -0.27582062E-03   0.50363663E-03   0.36623037E+00
  30.05640  -0.26403121E-03   0.46253452E-03   0.36349889E+00
  30.10480  -0.24350651E-03   0.40219385E-03   0.34671806E+00
  30.15320  -0.21370853E-03   0.32691643E-03   0.31665704E+00
  30.20160  -0.17441207E-03   0.24174241E-03   0.27461168E+00
  30.25000  -0.12576705E-03   0.15211401E-03   0.22233078E+00
  30.29840  -0.68336012E-04   0.63532036E-04   0.16192226E+00
  30.34680  -0.30943545E-05  -0.18769012E-04   0.95751420E-01
  30.39520   0.68584745E-04  -0.90097336E-04   0.26340366E-01
  30.44360   0.14495995E-03  -0.14652176E-03  -0.43715249E-01
  30.49200   0.21782388E-03  -0.19351899E-03  -0.11157929E+00
  30.54040   0.29860847E-03  -0.20899229E-03  -0.17449107E+00
  30.58880   0.37713645E-03  -0.20384208E-03  -0.23057471E+00
  30.63720   0.45081319E-03  -0.17829654E-03  -0.27770007E+00
  30.68560   0.51715443E-03  -0.13355315E-03  -0.31406055E+00
  30.73400   0.57391415E-03  -0.71669751E-04  -0.33825402E+00
  30.78240   0.61919334E-03   0.45718895E-05  -0.34935205E+00
  30.83080   0.65151568E-03   0.91809988E-04  -0.34694868E+00
  30.87920   0.66988787E-03   0.18628243E-03  -0.33118401E+00
  30.92760   0.67383210E-03   0.28401709E-03  -0.30273552E+00
  30.97600   0.66761811E-03   0.39555507E-03  -0.26113162E+00
  31.02440   0.64402799E-03   0.48775273E-03  -0.21182803E+00
  31.07280   0.60710209E-03   0.57099003E-03  -0.15462365E+00
  31.12120   0.55808510E-03   0.64209704E-03  -0.91739504E-01
  31.16960   0.49853337E-03   0.69842221E-03  -0.25581334E-01
  31.21800   0.43027307E-03   0.73788301E-03   0.41339952E-01
  31.26640   0.35536138E-03   0.75900612E-03   0.10648893E+00
  31.31480   0.27604306E-03   0.76095733E-03   0.16738878E+00
  31.36320   0.19469177E-03   0.74355263E-03   0.22170977E+00
  31.41160   0.11374903E-03   0.70726453E-03   0.26736031E+00
  31.46000   0.42872684E-04   0.65983345E-03   0.30069004E+00
  31.50840  -0.30615918E-04   0.58884047E-03   0.32372171E+00
  31.55680  -0.97056805E-04   0.50364468E-03   0.33412596E+00
  31.60520  -0.15454423E-03   0.40696812E-03   0.33153341E+00
  31.65360  -0.20155234E-03   0.30187173E-03   0.31610855E+00
  31.70200  -0.23699299E-03   0.19163821E-03   0.28853389E+00
  31.75040  -0.26024608E-03   0.79643768E-04   0.24996441E+00
  31.79880  -0.27117202E-03  -0.30791190E-04   0.20196114E+00
  31.84720  -0.27010985E-03  -0.13651248E-03   0.14641258E+00
  31.89560  -0.25785201E-03  -0.23462755E-03   0.85457334E-01
  31.94400  -0.24135062E-03  -0.32290100E-03   0.21413129E-01
  31.99240  -0.21257049E-03  -0.39911383E-03  -0.42616570E-01
  32.04080  -0.17714188E-03  -0.46120157E-03  -0.10489684E+00
  32.08920  -0.13722800E-03  -0.50807248E-03  -0.16306745E+00
  32.13760  -0.95221758E-04  -0.53928920E-03  -0.21491952E+00
  32.18600  -0.53665743E-04  -0.55509151E-03  -0.25848006E+00
  32.23440  -0.15157418E-04  -0.55638567E-03  -0.29209332E+00
  32.28280   0.17766091E-04  -0.54469317E-03  -0.31449474E+00
  32.33120   0.42759693E-04  -0.52205944E-03  -0.32486847E+00
  32.37960   0.57796160E-04  -0.49091120E-03  -0.32287997E+00
  32.42800   0.57383543E-04  -0.44466567E-03  -0.30595440E+00
  32.47640   0.49046184E-04  -0.40467786E-03  -0.28051389E+00
  32.52480   0.28159907E-04  -0.36377733E-03  -0.24460329E+00
  32.57320  -0.49148860E-05  -0.32399414E-03  -0.19964129E+00
  32.62160  -0.49104611E-04  -0.28690188E-03  -0.14736485E+00
  32.67000  -0.10265197E-03  -0.25357096E-03  -0.89765425E-01
  32.71840  -0.16318569E-03  -0.22457783E-03  -0.29021068E-01
  32.76680  -0.22782422E-03  -0.20006966E-03   0.32574312E-01
  32.81520  -0.29332205E-03  -0.17986130E-03   0.92687037E-01
  32.86360  -0.35625045E-03  -0.16356594E-03   0.14902490E+00
  32.91200  -0.40612580E-03  -0.14254796E-03   0.19867839E+00
  32.96040  -0.45246255E-03  -0.13282584E-03   0.24057460E+00
  33.00880  -0.48679290E-03  -0.12572864E-03   0.27296133E+00
  33.05720  -0.50687526E-03  -0.12109113E-03   0.29457219E+00
  33.10560  -0.51112792E-03  -0.11886776E-03   0.30458077E+00
  33.15400  -0.49870829E-03  -0.11910020E-03   0.30263476E+00
  33.20240  -0.46954135E-03  -0.12185867E-03   0.28886308E+00
  33.25080  -0.42430057E-03  -0.12716978E-03   0.26385926E+00
  33.29920  -0.36434095E-03  -0.13493181E-03   0.22864435E+00
  33.34760  -0.29161140E-03  -0.14485230E-03   0.18461860E+00
  33.39600  -0.19904505E-03  -0.13959485E-03   0.13293460E+00
  33.44440  -0.10820309E-03  -0.15090026E-03   0.77344686E-01
  33.49280  -0.13112482E-04  -0.16225806E-03   0.18816558E-01
  33.54120   0.82956957E-04  -0.17249731E-03  -0.40385256E-01
  33.58960   0.17673492E-03  -0.18031436E-03  -0.97970515E-01
  33.63800   0.26507028E-03  -0.18436218E-03  -0.15170935E+00
  33.68640   0.34504279E-03  -0.18334973E-03  -0.19952124E+00
  33.73480   0.41406677E-03  -0.17614807E-03  -0.23956418E+00
  33.78320   0.46998354E-03  -0.16188018E-03  -0.27031437E+00
  33.83160   0.51113572E-03  -0.13997776E-03  -0.29062889E+00
  33.88000   0.54061823E-03  -0.97071226E-04  -0.29714141E+00
  33.92840   0.54898508E-03  -0.60759188E-04  -0.29484153E+00
  33.97680   0.54078556E-03  -0.17771506E-04  -0.28132896E+00
  34.02520   0.51655390E-03   0.31003916E-04  -0.25718880E+00
  34.07360   0.47735604E-03   0.84410908E-04  -0.22339638E+00
  34.12200   0.42475582E-03   0.14107483E-03  -0.18127176E+00
  34.17040   0.36076758E-03   0.19944767E-03  -0.13242661E+00
  34.21880   0.28779344E-03   0.25784661E-03  -0.78706105E-01
  34.26720   0.20855451E-03   0.31451650E-03  -0.22127822E-01
  34.31560   0.12601332E-03   0.36767945E-03   0.35184226E-01
  34.36400   0.41401478E-04   0.41120290E-03   0.90550584E-01
  34.41240  -0.38743031E-04   0.45003056E-03   0.14215307E+00
  34.46080  -0.11290521E-03   0.48040631E-03   0.18824530E+00
  34.50920  -0.17825181E-03   0.50104378E-03   0.22705263E+00
  34.55760  -0.23231947E-03   0.51093146E-03   0.25708725E+00
  34.60600  -0.27312891E-03   0.50938596E-03   0.27720967E+00
  34.65440  -0.29928448E-03   0.49608553E-03   0.28667259E+00
  34.70280  -0.31005140E-03   0.47107970E-03   0.28514594E+00
  34.75120  -0.30539959E-03   0.43478401E-03   0.27272293E+00
  34.79960  -0.28600806E-03   0.38797208E-03   0.24991084E+00
  34.84800  -0.26124924E-03   0.31699311E-03   0.21562376E+00
  34.89640  -0.21835342E-03   0.25280889E-03   0.17563020E+00
  34.94480  -0.16631871E-03   0.18264683E-03   0.12899098E+00
  34.99320  -0.10793896E-03   0.10848992E-03   0.77505071E-01
  35.04160  -0.46260586E-04   0.32502502E-04   0.23161034E-01
  35.09000   0.15574217E-04  -0.43011364E-04  -0.31935420E-01
