# TDLDA
# time in fs  dipole-momenta: x   y   z
  19.26320   0.16310399E-07  -0.15809984E-08   0.12529008E+01
  19.31160   0.11974493E-07  -0.14466400E-08   0.13978927E+01
  19.36000   0.70991578E-08  -0.12793981E-08   0.14838360E+01
  19.40840   0.19073270E-08  -0.10832010E-08   0.15069081E+01
  19.45680  -0.33592668E-08  -0.86265493E-09   0.14657735E+01
  19.50520  -0.84509240E-08  -0.62347515E-09   0.13618864E+01
  19.55360  -0.13123798E-07  -0.37285429E-09   0.11996582E+01
  19.60200  -0.17155413E-07  -0.11956323E-09   0.98640578E+00
  19.65040  -0.20359705E-07   0.12638199E-09   0.73201907E+00
  19.69880  -0.22598901E-07   0.35446701E-09   0.44834678E+00
  19.74720  -0.23790359E-07   0.55453851E-09   0.14839437E+00
  19.79560  -0.23907624E-07   0.71738998E-09  -0.15450570E+00
  19.84400  -0.22976993E-07   0.83482150E-09  -0.44740400E+00
  19.89240  -0.21071598E-07   0.89942027E-09  -0.71826144E+00
  19.94080  -0.18304094E-07   0.90450772E-09  -0.95630778E+00
  19.98920  -0.14818571E-07   0.84477881E-09  -0.11522759E+01
  20.03760  -0.10782493E-07   0.71747386E-09  -0.12985523E+01
  20.08600  -0.63800177E-08   0.52363175E-09  -0.13893193E+01
  20.13440  -0.18065040E-08   0.26896038E-09  -0.14207698E+01
  20.18280   0.27375366E-08  -0.35875190E-10  -0.13913929E+01
  20.23120   0.70541284E-08  -0.37562548E-09  -0.13022515E+01
  20.27960   0.10957010E-07  -0.73143908E-09  -0.11571635E+01
  20.32800   0.14281533E-07  -0.10823595E-08  -0.96269913E+00
  20.37640   0.16894086E-07  -0.14071378E-08  -0.72792752E+00
  20.42480   0.18699477E-07  -0.16860228E-08  -0.46388886E+00
  20.47320   0.19644874E-07  -0.19022788E-08  -0.18285616E+00
  20.52160   0.19719443E-07  -0.20433409E-08   0.10247164E+00
  20.57000   0.18950122E-07  -0.21017052E-08   0.37969084E+00
  20.61840   0.17395309E-07  -0.20755962E-08   0.63724333E+00
  20.66680   0.15138312E-07  -0.19692212E-08   0.86479459E+00
  20.71520   0.12281891E-07  -0.17922573E-08   0.10534759E+01
  20.76360   0.89445683E-08  -0.15584489E-08   0.11960319E+01
  20.81200   0.52584828E-08  -0.12839511E-08   0.12869327E+01
  20.86040   0.13679318E-08  -0.98597327E-09   0.13225292E+01
  20.90880  -0.25727124E-08  -0.68178875E-09   0.13012763E+01
  20.95720  -0.64027896E-08  -0.38789666E-09   0.12239758E+01
  21.00560  -0.99612123E-08  -0.11918791E-09   0.10939523E+01
  21.05400  -0.13094248E-07   0.11193597E-09   0.91708375E+00
  21.10240  -0.15664611E-07   0.29636550E-09   0.70161188E+00
  21.15080  -0.17560468E-07   0.42884974E-09   0.45769941E+00
  21.19920  -0.18702668E-07   0.50811775E-09   0.19677096E+00
  21.24760  -0.19048664E-07   0.53643347E-09  -0.69244287E-01
  21.29600  -0.18592874E-07   0.51857256E-09  -0.32862055E+00
  21.34440  -0.17364567E-07   0.46044667E-09  -0.57039540E+00
  21.39280  -0.15424410E-07   0.36779567E-09  -0.78476222E+00
  21.44120  -0.12860152E-07   0.24543426E-09  -0.96332012E+00
  21.48960  -0.97818862E-08   0.97351544E-10  -0.10992199E+01
  21.53800  -0.63176481E-08  -0.72556039E-10  -0.11872580E+01
  21.58640  -0.26100058E-08  -0.25967039E-09  -0.12239893E+01
  21.63480   0.11867652E-08  -0.45814308E-09  -0.12078985E+01
  21.68320   0.49102787E-08  -0.66073705E-09  -0.11396054E+01
  21.73160   0.83955960E-08  -0.85895357E-09  -0.10220319E+01
  21.78000   0.11483192E-07  -0.10433595E-08  -0.86045039E+00
  21.82840   0.14028823E-07  -0.12040845E-08  -0.66234479E+00
  21.87680   0.15913760E-07  -0.13314631E-08  -0.43703951E+00
  21.92520   0.17053292E-07  -0.14167702E-08  -0.19511917E+00
  21.97360   0.17401511E-07  -0.14530130E-08   0.52267579E-01
  22.02200   0.16951746E-07  -0.14357605E-08   0.29408647E+00
  22.07040   0.15733634E-07  -0.13639352E-08   0.51997581E+00
  22.11880   0.13808410E-07  -0.12403914E-08   0.72064938E+00
  22.16720   0.11263705E-07  -0.10719802E-08   0.88815656E+00
  22.21560   0.82088746E-08  -0.86894136E-09   0.10160321E+01
  22.26400   0.47714310E-08  -0.64369670E-09   0.10993824E+01
  22.31240   0.10944609E-08  -0.40951616E-09   0.11349718E+01
  22.36080  -0.26659089E-08  -0.17937784E-09   0.11213554E+01
  22.40920  -0.63442694E-08   0.34896283E-10   0.10590509E+01
  22.45760  -0.97718718E-08   0.22328003E-09   0.95069075E+00
  22.50600  -0.12784972E-07   0.37800801E-09   0.80108030E+00
  22.55440  -0.15234956E-07   0.49389107E-09   0.61709003E+00
  22.60280  -0.16998841E-07   0.56847180E-09   0.40734010E+00
  22.65120  -0.17988238E-07   0.60201804E-09   0.18168582E+00
  22.69960  -0.18155107E-07   0.59724694E-09  -0.49419172E-01
  22.74800  -0.17493709E-07   0.55874190E-09  -0.27556536E+00
  22.79640  -0.16039365E-07   0.49205729E-09  -0.48693531E+00
  22.84480  -0.13865013E-07   0.40275956E-09  -0.67471132E+00
  22.89320  -0.11076275E-07   0.29566347E-09  -0.83134494E+00
  22.94160  -0.78055346E-08   0.17452454E-09  -0.95071447E+00
  22.99000  -0.42054799E-08   0.42224642E-10  -0.10282120E+01
  23.03840  -0.44264713E-09  -0.98773128E-10  -0.10608169E+01
  23.08680   0.33090129E-08  -0.24591972E-09  -0.10472023E+01
  23.13520   0.68751064E-08  -0.39615771E-09  -0.98787881E+00
  23.18360   0.10088730E-07  -0.54565550E-09  -0.88532755E+00
  23.23200   0.12799255E-07  -0.68972817E-09  -0.74405422E+00
  23.28040   0.14881302E-07  -0.82298272E-09  -0.57049678E+00
  23.32880   0.16242808E-07  -0.93962653E-09  -0.37274447E+00
  23.37720   0.16830808E-07  -0.10338848E-08  -0.16007234E+00
  23.42560   0.16633754E-07  -0.11004344E-08   0.57645165E-01
  23.47400   0.15680028E-07  -0.11348378E-08   0.27053968E+00
  23.52240   0.14033353E-07  -0.11339678E-08   0.46927910E+00
  23.57080   0.11786443E-07  -0.10963995E-08   0.64547164E+00
  23.61920   0.90540931E-08  -0.10226367E-08   0.79193843E+00
  23.66760   0.59665779E-08  -0.91507598E-09   0.90287662E+00
  23.71600   0.26637008E-08  -0.77771727E-09   0.97395067E+00
  23.76440  -0.71044434E-09  -0.61580984E-09   0.10023620E+01
  23.81280  -0.40122275E-08  -0.43557117E-09   0.98694098E+00
  23.86120  -0.71032657E-08  -0.24397591E-09   0.92826798E+00
  23.90960  -0.98556165E-08  -0.48546322E-10   0.82878498E+00
  23.95800  -0.12157379E-07   0.14290132E-09   0.69283656E+00
  24.00640  -0.13918289E-07   0.32253847E-09   0.52657872E+00
  24.05480  -0.15074550E-07   0.48283213E-09   0.33771663E+00
  24.10320  -0.15591902E-07   0.61683466E-09   0.13507393E+00
  24.15160  -0.15466158E-07   0.71843297E-09  -0.71952097E-01
  24.20000  -0.14721108E-07   0.78251035E-09  -0.27396001E+00
  24.24840  -0.13404587E-07   0.80503574E-09  -0.46205121E+00
  24.29680  -0.11583775E-07   0.78313256E-09  -0.62822337E+00
  24.34520  -0.93406118E-08   0.71527771E-09  -0.76564004E+00
  24.39360  -0.67678393E-08   0.60166507E-09  -0.86879541E+00
  24.44200  -0.39658394E-08   0.44474895E-09  -0.93360933E+00
  24.49040  -0.10403528E-08   0.24972573E-09  -0.95749825E+00
  24.53880   0.18992056E-08   0.24757935E-10  -0.93946029E+00
  24.58720   0.47416242E-08  -0.21919185E-09  -0.88017989E+00
  24.63560   0.73766864E-08  -0.46892254E-09  -0.78211911E+00
  24.68400   0.96991461E-08  -0.70990444E-09  -0.64954182E+00
  24.73240   0.11613654E-07  -0.92745943E-09  -0.48841678E+00
  24.78080   0.13039993E-07  -0.11080619E-08  -0.30616535E+00
  24.82920   0.13917663E-07  -0.12405974E-08  -0.11125617E+00
  24.87760   0.14208934E-07  -0.13173844E-08   0.87305207E-01
  24.92600   0.13900012E-07  -0.13348447E-08   0.28051255E+00
  24.97440   0.13000608E-07  -0.12937679E-08   0.45984199E+00
  25.02280   0.11542605E-07  -0.11991404E-08   0.61763233E+00
  25.07120   0.95785500E-08  -0.10595804E-08   0.74734966E+00
  25.11960   0.71804392E-08  -0.88637778E-09   0.84375218E+00
  25.16800   0.44388298E-08  -0.69226849E-09   0.90298819E+00
  25.21640   0.14619384E-08  -0.49018197E-09   0.92266916E+00
  25.26480  -0.16260234E-08  -0.29218115E-09   0.90195042E+00
  25.31320  -0.46881548E-08  -0.10866821E-09   0.84162295E+00
  25.36160  -0.75803685E-08   0.52170509E-10   0.74418691E+00
  25.41000  -0.10159085E-07   0.18470414E-09   0.61386045E+00
  25.45840  -0.12290555E-07   0.28596783E-09   0.45647643E+00
  25.50680  -0.13860686E-07   0.35554125E-09   0.27923717E+00
  25.55520  -0.14783879E-07   0.39517002E-09   0.90329495E-01
  25.60360  -0.15009489E-07   0.40814341E-09  -0.10155711E+00
  25.65200  -0.14525074E-07   0.39851549E-09  -0.28773835E+00
  25.70040  -0.13356380E-07   0.37031071E-09  -0.45999723E+00
  25.74880  -0.11564622E-07   0.32687296E-09  -0.61095266E+00
  25.79720  -0.92418416E-08   0.27051992E-09  -0.73431997E+00
  25.84560  -0.65050911E-08   0.20257812E-09  -0.82507629E+00
  25.89400  -0.34900158E-08   0.12377634E-09  -0.87956157E+00
  25.94240  -0.34428896E-09   0.34830111E-10  -0.89555327E+00
  25.99080   0.27789986E-08  -0.63007279E-10  -0.87234272E+00
  26.03920   0.57282659E-08  -0.16750612E-09  -0.81081531E+00
  26.08760   0.83608868E-08  -0.27524810E-09  -0.71350927E+00
  26.13600   0.10551004E-07  -0.38163060E-09  -0.58461217E+00
  26.18440   0.12197162E-07  -0.48109982E-09  -0.42985352E+00
  26.23280   0.13228805E-07  -0.56756459E-09  -0.25626629E+00
  26.28120   0.13610522E-07  -0.63494062E-09  -0.71819414E-01
  26.32960   0.13343169E-07  -0.67775997E-09   0.11504060E+00
  26.37800   0.12461696E-07  -0.69176940E-09   0.29587486E+00
  26.42640   0.11030228E-07  -0.67445987E-09   0.46269787E+00
  26.47480   0.91355033E-08  -0.62542438E-09   0.60833815E+00
  26.52320   0.68798558E-08  -0.54650116E-09   0.72669756E+00
  26.57160   0.43746923E-08  -0.44162134E-09   0.81291980E+00
  26.62000   0.17350053E-08  -0.31644096E-09   0.86349572E+00
  26.66840  -0.92495495E-09  -0.17783597E-09   0.87633938E+00
  26.71680  -0.34951008E-08  -0.33405280E-10   0.85085970E+00
  26.76520  -0.58724890E-08   0.10900400E-09   0.78802955E+00
  26.81360  -0.79642716E-08   0.24173632E-09   0.69043094E+00
  26.86200  -0.96907654E-08   0.35773961E-09   0.56224035E+00
  26.91040  -0.10988515E-07   0.45098261E-09   0.40911739E+00
  26.95880  -0.11812941E-07   0.51682413E-09   0.23797169E+00
  27.00720  -0.12140006E-07   0.55233221E-09   0.56609681E-01
  27.05560  -0.11966496E-07   0.55645882E-09  -0.12670434E+00
  27.10400  -0.11308920E-07   0.53002483E-09  -0.30371454E+00
  27.15240  -0.10201362E-07   0.47550462E-09  -0.46660569E+00
  27.20080  -0.86928422E-08   0.39668495E-09  -0.60835756E+00
  27.24920  -0.68446892E-08   0.29827314E-09  -0.72300465E+00
  27.29760  -0.47282659E-08   0.18557204E-09  -0.80580960E+00
  27.34600  -0.24231226E-08   0.64229661E-10  -0.85337464E+00
  27.39440  -0.15534357E-10  -0.59968244E-10  -0.86372061E+00
  27.44280   0.24028747E-08  -0.18130379E-09  -0.83635529E+00
  27.49120   0.47369315E-08  -0.29436265E-09  -0.77233279E+00
  27.53960   0.68905788E-08  -0.39429541E-09  -0.67428549E+00
  27.58800   0.87705866E-08  -0.47708332E-09  -0.54639758E+00
  27.63640   0.10291212E-07  -0.53978003E-09  -0.39428750E+00
  27.68480   0.11379346E-07  -0.58067390E-09  -0.22477700E+00
  27.73320   0.11979382E-07  -0.59932871E-09  -0.45548440E-01
  27.78160   0.12057043E-07  -0.59647683E-09   0.13527796E+00
  27.83000   0.11601702E-07  -0.57379842E-09   0.30959317E+00
  27.87840   0.10627063E-07  -0.53361604E-09   0.46971778E+00
  27.92680   0.91704763E-08  -0.47857036E-09   0.60874898E+00
  27.97520   0.72913009E-08  -0.41131715E-09   0.72081961E+00
  28.02360   0.50686473E-08  -0.33427096E-09   0.80127632E+00
  28.07200   0.25986207E-08  -0.24943373E-09   0.84679793E+00
  28.12040  -0.89711399E-11  -0.15838015E-09   0.85547934E+00
  28.16880  -0.26346267E-08  -0.62394917E-10   0.82689932E+00
  28.21720  -0.51541479E-08   0.37263784E-10   0.76217274E+00
  28.26560  -0.74447217E-08   0.13907393E-09   0.66397104E+00
  28.31400  -0.93918750E-08   0.24097137E-09   0.53648417E+00
  28.36240  -0.10896791E-07   0.34017850E-09   0.38529533E+00
  28.41080  -0.11883158E-07   0.43315824E-09   0.21714986E+00
  28.45920  -0.12302527E-07   0.51570660E-09   0.39620332E-01
  28.50760  -0.12137370E-07   0.58316970E-09  -0.13930187E+00
  28.55600  -0.11401487E-07   0.63076054E-09  -0.31163890E+00
  28.60440  -0.10137985E-07   0.65393335E-09  -0.46983040E+00
  28.65280  -0.84154287E-08   0.64881042E-09  -0.60707126E+00
  28.70120  -0.63229127E-08   0.61263706E-09  -0.71756840E+00
  28.74960  -0.39646819E-08   0.54425892E-09  -0.79672262E+00
  28.79800  -0.14546679E-08   0.44455123E-09  -0.84125396E+00
  28.84640   0.10887850E-08   0.31671620E-09  -0.84929211E+00
  28.89480   0.35479991E-08   0.16635056E-09  -0.82044621E+00
  28.94320   0.58109888E-08   0.12579232E-11  -0.75585361E+00
  28.99160   0.77764756E-08  -0.16901943E-09  -0.65819229E+00
  29.04000   0.93587509E-08  -0.33389777E-09  -0.53163337E+00
  29.08840   0.10492058E-07  -0.48261123E-09  -0.38170934E+00
  29.13680   0.11133985E-07  -0.60514819E-09  -0.21508220E+00
  29.18520   0.11267260E-07  -0.69314360E-09  -0.39215194E-01
  29.23360   0.10899609E-07  -0.74063010E-09   0.13802287E+00
  29.28200   0.10061720E-07  -0.74456527E-09   0.30877462E+00
  29.33040   0.88037758E-08  -0.70508368E-09   0.46558403E+00
  29.37880   0.71912756E-08  -0.62545857E-09   0.60172505E+00
  29.42720   0.53008222E-08  -0.51177883E-09   0.71145546E+00
  29.47560   0.32163721E-08  -0.37238884E-09   0.79020193E+00
  29.52400   0.10260702E-08  -0.21714013E-09   0.83469223E+00
  29.57240  -0.11804098E-08  -0.56580653E-10   0.84305279E+00
  29.62080  -0.33142640E-08   0.98851666E-10   0.81488266E+00
  29.66920  -0.52900167E-08   0.23956928E-09   0.75130186E+00
  29.71760  -0.70282552E-08   0.35747456E-09   0.65495929E+00
  29.76600  -0.84586592E-08   0.44647698E-09   0.52997898E+00
  29.81440  -0.95231821E-08   0.50285408E-09   0.38182337E+00
  29.86280  -0.10179042E-07   0.52542433E-09   0.21706096E+00
  29.91120  -0.10401017E-07   0.51549526E-09   0.43043397E-01
  29.95960  -0.10182656E-07   0.47656100E-09  -0.13247961E+00
  30.00800  -0.95362469E-08   0.41380395E-09  -0.30176383E+00
  30.05640  -0.84916927E-08   0.33345578E-09  -0.45744777E+00
  30.10480  -0.70946097E-08   0.24212955E-09  -0.59287226E+00
  30.15320  -0.54040431E-08   0.14622921E-09  -0.70233084E+00
  30.20160  -0.34900746E-08   0.51502920E-10  -0.78125690E+00
  30.25000  -0.14313761E-08  -0.37225087E-10  -0.82636205E+00
  30.29840   0.68726006E-09  -0.11619275E-09  -0.83574078E+00
  30.34680   0.27775118E-08  -0.18271156E-09  -0.80895019E+00
  30.39520   0.47504797E-08  -0.23510728E-09  -0.74706061E+00
  30.44360   0.65201729E-08  -0.27260783E-09  -0.65266245E+00
  30.49200   0.80075023E-08  -0.29518273E-09  -0.52980922E+00
  30.54040   0.91445634E-08  -0.30336142E-09  -0.38387771E+00
  30.58880   0.98787625E-08  -0.29804861E-09  -0.22133518E+00
  30.63720   0.10176122E-07  -0.28035050E-09  -0.49420303E-01
  30.68560   0.10023237E-07  -0.25144400E-09   0.12423384E+00
  30.73400   0.94276812E-08  -0.21252255E-09   0.29199229E+00
  30.78240   0.84170018E-08  -0.16480479E-09   0.44658437E+00
  30.83080   0.70367448E-08  -0.10959254E-09   0.58141458E+00
  30.87920   0.53479692E-08  -0.48343068E-10   0.69080868E+00
  30.92760   0.34246303E-08   0.17287034E-10   0.77020136E+00
  30.97600   0.13508650E-08   0.85448581E-10   0.81627912E+00
  31.02440  -0.78186401E-09   0.15413521E-09   0.82709137E+00
  31.07280  -0.28779108E-08   0.22121110E-09   0.80213598E+00
  31.12120  -0.48411164E-08   0.28447099E-09   0.74241391E+00
  31.16960  -0.65791221E-08   0.34169517E-09   0.65043734E+00
  31.21800  -0.80081761E-08   0.39073254E-09   0.53017179E+00
  31.26640  -0.90580683E-08   0.42961883E-09   0.38689506E+00
  31.31480  -0.96766403E-08   0.45670765E-09   0.22696437E+00
  31.36320  -0.98331824E-08   0.47080013E-09   0.57500373E-01
  31.41160  -0.95202456E-08   0.47123634E-09  -0.11398342E+00
  31.46000  -0.87537594E-08   0.45789920E-09  -0.27996433E+00
  31.50840  -0.75716653E-08   0.43115585E-09  -0.43326706E+00
  31.55680  -0.60314773E-08   0.39174262E-09  -0.56736678E+00
  31.60520  -0.42071791E-08   0.34067838E-09  -0.67663045E+00
  31.65360  -0.21857384E-08   0.27922025E-09  -0.75650360E+00
  31.70200  -0.63277792E-10   0.20889946E-09  -0.80365581E+00
  31.75040   0.20590553E-08   0.13159288E-09  -0.81609603E+00
  31.79880   0.40795136E-08   0.49601990E-10  -0.79326260E+00
  31.84720   0.59005320E-08  -0.34314583E-10  -0.73608107E+00
  31.89560   0.74337784E-08  -0.11695079E-09  -0.64697404E+00
  31.94400   0.86051745E-08  -0.19476594E-09  -0.52980353E+00
  31.99240   0.93594443E-08  -0.26405541E-09  -0.38972984E+00
  32.04080   0.96636498E-08  -0.32119205E-09  -0.23298004E+00
  32.08920   0.95091397E-08  -0.36287050E-09  -0.66535813E-01
  32.13760   0.89115658E-08  -0.38634990E-09   0.10223035E+00
  32.18600   0.79090067E-08  -0.38964949E-09   0.26592972E+00
  32.23440   0.65585985E-08  -0.37170673E-09   0.41750429E+00
  32.28280   0.49322779E-08  -0.33248897E-09   0.55052140E+00
  32.33120   0.31122261E-08  -0.27305410E-09   0.65940924E+00
  32.37960   0.11864647E-08  -0.19555503E-09   0.73964110E+00
  32.42800  -0.75524664E-09  -0.10317132E-09   0.78788120E+00
  32.47640  -0.26252110E-08  -0.29807980E-14   0.80210245E+00
  32.52480  -0.43412859E-08   0.10908055E-09   0.78167931E+00
  32.57320  -0.58301259E-08   0.21865084E-09   0.72744856E+00
  32.62160  -0.70302013E-08   0.32299637E-09   0.64172149E+00
  32.67000  -0.78944811E-08   0.41645492E-09   0.52822845E+00
  32.71840  -0.83925569E-08   0.49378582E-09   0.39198017E+00
  32.76680  -0.85119259E-08   0.55052611E-09   0.23904025E+00
  32.81520  -0.82581023E-08   0.58329917E-09   0.76219268E-01
  32.86360  -0.76533932E-08   0.59003336E-09  -0.89280412E-01
  32.91200  -0.67344862E-08   0.57006910E-09  -0.25022918E+00
  32.96040  -0.55492727E-08   0.52417659E-09  -0.39970682E+00
  33.00880  -0.41534557E-08   0.45449629E-09  -0.53138814E+00
  33.05720  -0.26074205E-08   0.36445332E-09  -0.63977201E+00
  33.10560  -0.97369123E-09   0.25865562E-09  -0.72036205E+00
  33.15400   0.68498741E-09   0.14276629E-09  -0.76981223E+00
  33.20240   0.23070548E-08   0.23309226E-10  -0.78604658E+00
  33.25080   0.38331950E-08  -0.92618146E-10  -0.76835557E+00
  33.29920   0.52073456E-08  -0.19776103E-09  -0.71746110E+00
  33.34760   0.63779256E-08  -0.28519121E-09  -0.63553349E+00
  33.39600   0.72993968E-08  -0.34885929E-09  -0.52614112E+00
  33.44440   0.79341028E-08  -0.38413696E-09  -0.39411740E+00
  33.49280   0.82541715E-08  -0.38828355E-09  -0.24534001E+00
  33.54120   0.82431157E-08  -0.36077476E-09  -0.86432867E-01
  33.58960   0.78968235E-08  -0.30343123E-09   0.75580081E-01
  33.63800   0.72238621E-08  -0.22033810E-09   0.23363005E+00
  33.68640   0.62452113E-08  -0.11754848E-09   0.38093128E+00
  33.73480   0.49936849E-08  -0.26174954E-11   0.51125926E+00
  33.78320   0.35132572E-08   0.11601729E-09   0.61917456E+00
  33.83160   0.18584047E-08   0.22974411E-09   0.70020108E+00
  33.88000   0.93309365E-10   0.33052661E-09   0.75097176E+00
  33.92840  -0.17093900E-08   0.41159404E-09   0.76935096E+00
  33.97680  -0.34705731E-08   0.46799522E-09   0.75453469E+00
  34.02520  -0.51075867E-08   0.49696261E-09   0.70712063E+00
  34.07360  -0.65382699E-08   0.49805515E-09   0.62913053E+00
  34.12200  -0.76858813E-08   0.47307099E-09   0.52396575E+00
  34.17040  -0.84845004E-08   0.42574949E-09   0.39628032E+00
  34.21880  -0.88842632E-08   0.36129854E-09   0.25176687E+00
  34.26720  -0.88556684E-08   0.28579251E-09   0.96866120E-01
  34.31560  -0.83923320E-08   0.20551891E-09  -0.61571491E-01
  34.36400  -0.75118956E-08   0.12632535E-09  -0.21663296E+00
  34.41240  -0.62551445E-08   0.53054806E-10  -0.36166319E+00
  34.46080  -0.46836446E-08  -0.10866484E-10  -0.49053704E+00
  34.50920  -0.28762747E-08  -0.63634893E-10  -0.59787880E+00
  34.55760  -0.92498285E-09  -0.10505178E-09  -0.67923801E+00
  34.60600   0.10700673E-08  -0.13625979E-09  -0.73123512E+00
  34.65440   0.30058147E-08  -0.15932940E-09  -0.75168545E+00
  34.70280   0.47818863E-08  -0.17676122E-09  -0.73970238E+00
  34.75120   0.63062784E-08  -0.19094846E-09  -0.69577092E+00
  34.79960   0.75008702E-08  -0.20371888E-09  -0.62177427E+00
  34.84800   0.83063680E-08  -0.21596852E-09  -0.52095376E+00
  34.89640   0.86861853E-08  -0.22748096E-09  -0.39778706E+00
  34.94480   0.86287547E-08  -0.23692599E-09  -0.25777988E+00
  34.99320   0.81478504E-08  -0.24203721E-09  -0.10718249E+00
  35.04160   0.72807825E-08  -0.23994629E-09   0.47340550E-01
  35.09000   0.60847269E-08  -0.22761655E-09   0.19904913E+00
