#RTA protocol at iterat= 4000
#  j  err   errj     diffrho    sumj0     sumj1     diffE    sumvar2 
    786  3.991310E-07  7.532295E-07  1.251308E-08  0.835562      0.674070     -3.570947E-08  1.127239E-06
    787  3.984296E-07  7.530743E-07  1.250882E-08  0.835562      0.674170     -3.454107E-08  1.129149E-06
    788  3.977320E-07  7.529207E-07  1.249962E-08  0.835562      0.674270     -3.383480E-08  1.131073E-06
    789  3.970386E-07  7.527686E-07  1.248445E-08  0.835562      0.674370     -3.187270E-08  1.133011E-06
    790  3.963499E-07  7.526179E-07  1.250121E-08  0.835562      0.674470     -3.181769E-08  1.134961E-06
    791  3.956657E-07  7.524687E-07  1.250517E-08  0.835562      0.674571     -2.997262E-08  1.136925E-06
    792  3.949863E-07  7.523208E-07  1.248569E-08  0.835562      0.674671     -2.849372E-08  1.138900E-06
    793  3.943126E-07  7.521744E-07  1.246826E-08  0.835562      0.674771     -2.759296E-08  1.140886E-06
    794  3.936437E-07  7.520290E-07  1.247702E-08  0.835562      0.674871     -2.649741E-08  1.142883E-06
    795  3.929796E-07  7.518846E-07  1.249596E-08  0.835562      0.674971     -2.636047E-08  1.144890E-06
    796  3.923213E-07  7.517413E-07  1.248251E-08  0.835562      0.675071     -2.441622E-08  1.146906E-06
    797  3.916686E-07  7.515992E-07  1.248783E-08  0.835562      0.675171     -2.377295E-08  1.148932E-06
    798  3.910208E-07  7.514588E-07  1.250970E-08  0.835562      0.675271     -2.263345E-08  1.150965E-06
    799  3.903778E-07  7.513194E-07  1.251441E-08  0.835562      0.675371     -2.210373E-08  1.153006E-06
    800  3.897387E-07  7.511811E-07  1.251080E-08  0.835562      0.675471     -2.134213E-08  1.155053E-06
    801  3.891042E-07  7.510438E-07  1.251882E-08  0.835562      0.675571     -2.047487E-08  1.157107E-06
    802  3.884735E-07  7.509077E-07  1.250585E-08  0.835562      0.675671     -2.057152E-08  1.159167E-06
    803  3.878480E-07  7.507726E-07  1.252289E-08  0.835562      0.675771     -1.881769E-08  1.161232E-06
    804  3.872279E-07  7.506384E-07  1.254829E-08  0.835562      0.675871     -1.821162E-08  1.163301E-06
    805  3.866115E-07  7.505052E-07  1.253717E-08  0.835562      0.675971     -1.782857E-08  1.165373E-06
    806  3.859979E-07  7.503726E-07  1.256165E-08  0.835562      0.676071     -1.774544E-08  1.167449E-06
    807  3.853867E-07  7.502407E-07  1.254756E-08  0.835562      0.676171     -1.699661E-08  1.169528E-06
    808  3.847784E-07  7.501096E-07  1.254091E-08  0.835562      0.676271     -1.659618E-08  1.171608E-06
    809  3.841736E-07  7.499792E-07  1.254087E-08  0.835562      0.676371     -1.557468E-08  1.173689E-06
    810  3.835716E-07  7.498494E-07  1.255958E-08  0.835562      0.676471     -1.490285E-08  1.175771E-06
    811  3.829730E-07  7.497200E-07  1.258562E-08  0.835562      0.676570     -1.455116E-08  1.177852E-06
    812  3.823777E-07  7.495910E-07  1.257775E-08  0.835562      0.676670     -1.446240E-08  1.179933E-06
    813  3.817854E-07  7.494622E-07  1.257864E-08  0.835562      0.676770     -1.459181E-08  1.182013E-06
    814  3.811956E-07  7.493340E-07  1.258993E-08  0.835562      0.676869     -1.388718E-08  1.184091E-06
    815  3.806092E-07  7.492060E-07  1.259227E-08  0.835562      0.676968     -1.322297E-08  1.186166E-06
    816  3.800267E-07  7.490780E-07  1.259995E-08  0.835562      0.677068     -1.249251E-08  1.188237E-06
    817  3.794482E-07  7.489501E-07  1.257716E-08  0.835562      0.677167     -1.252841E-08  1.190305E-06
    818  3.788733E-07  7.488224E-07  1.258324E-08  0.835562      0.677266     -1.222624E-08  1.192368E-06
    819  3.783019E-07  7.486947E-07  1.259049E-08  0.835562      0.677366     -1.238375E-08  1.194427E-06
    820  3.777335E-07  7.485673E-07  1.259868E-08  0.835562      0.677465     -1.281263E-08  1.196479E-06
    821  3.771686E-07  7.484397E-07  1.257461E-08  0.835562      0.677563     -1.134175E-08  1.198525E-06
    822  3.766068E-07  7.483117E-07  1.258294E-08  0.835562      0.677662     -1.167257E-08  1.200563E-06
    823  3.760481E-07  7.481832E-07  1.259499E-08  0.835562      0.677761     -1.159565E-08  1.202595E-06
    824  3.754929E-07  7.480544E-07  1.259821E-08  0.835562      0.677860     -1.181549E-08  1.204617E-06
    825  3.749404E-07  7.479251E-07  1.257733E-08  0.835562      0.677959     -1.106275E-08  1.206631E-06
    826  3.743901E-07  7.477954E-07  1.257475E-08  0.835562      0.678057     -1.099745E-08  1.208636E-06
    827  3.738423E-07  7.476651E-07  1.257257E-08  0.835562      0.678155     -1.128446E-08  1.210630E-06
    828  3.732977E-07  7.475340E-07  1.258530E-08  0.835562      0.678254     -1.060227E-08  1.212613E-06
    829  3.727558E-07  7.474022E-07  1.261105E-08  0.835562      0.678352     -1.150856E-08  1.214585E-06
    830  3.722158E-07  7.472697E-07  1.262132E-08  0.835562      0.678450     -1.067096E-08  1.216545E-06
    831  3.716778E-07  7.471360E-07  1.259554E-08  0.835562      0.678548     -1.059779E-08  1.218493E-06
    832  3.711423E-07  7.470014E-07  1.259477E-08  0.835562      0.678646     -1.087555E-08  1.220427E-06
    833  3.706094E-07  7.468660E-07  1.258233E-08  0.835562      0.678743     -1.005706E-08  1.222348E-06
    834  3.700781E-07  7.467297E-07  1.256282E-08  0.835562      0.678841     -1.059517E-08  1.224254E-06
    835  3.695480E-07  7.465921E-07  1.255258E-08  0.835562      0.678939     -1.101747E-08  1.226145E-06
    836  3.690206E-07  7.464536E-07  1.257552E-08  0.835562      0.679036     -1.080901E-08  1.228021E-06
    837  3.684967E-07  7.463135E-07  1.255360E-08  0.835562      0.679133     -1.037351E-08  1.229880E-06
    838  3.679753E-07  7.461720E-07  1.253020E-08  0.835562      0.679230     -1.013692E-08  1.231723E-06
    839  3.674558E-07  7.460289E-07  1.255093E-08  0.835562      0.679327     -1.050324E-08  1.233549E-06
    840  3.669382E-07  7.458841E-07  1.253596E-08  0.835562      0.679423     -9.855520E-09  1.235357E-06
    841  3.664238E-07  7.457375E-07  1.253114E-08  0.835562      0.679520     -1.050763E-08  1.237146E-06
    842  3.659112E-07  7.455887E-07  1.252623E-08  0.835562      0.679616     -9.846576E-09  1.238917E-06
    843  3.654002E-07  7.454379E-07  1.254452E-08  0.835562      0.679712     -1.013434E-08  1.240668E-06
    844  3.648906E-07  7.452851E-07  1.254095E-08  0.835562      0.679807     -9.678388E-09  1.242399E-06
    845  3.643824E-07  7.451302E-07  1.253430E-08  0.835562      0.679903     -9.718637E-09  1.244110E-06
    846  3.638761E-07  7.449732E-07  1.252801E-08  0.835562      0.679998     -9.513235E-09  1.245799E-06
    847  3.633723E-07  7.448139E-07  1.250654E-08  0.835562      0.680093     -1.024601E-08  1.247467E-06
    848  3.628712E-07  7.446521E-07  1.250027E-08  0.835562      0.680188     -9.186860E-09  1.249113E-06
    849  3.623725E-07  7.444876E-07  1.250532E-08  0.835562      0.680282     -9.436172E-09  1.250736E-06
    850  3.618754E-07  7.443204E-07  1.249641E-08  0.835562      0.680376     -9.178569E-09  1.252336E-06
    851  3.613806E-07  7.441508E-07  1.249186E-08  0.835562      0.680470     -9.524963E-09  1.253912E-06
    852  3.608874E-07  7.439785E-07  1.247649E-08  0.835562      0.680564     -8.621620E-09  1.255465E-06
    853  3.603961E-07  7.438037E-07  1.248197E-08  0.835562      0.680657     -8.520294E-09  1.256992E-06
    854  3.599073E-07  7.436259E-07  1.245950E-08  0.835562      0.680750     -8.291759E-09  1.258495E-06
    855  3.594211E-07  7.434449E-07  1.248342E-08  0.835562      0.680843     -8.007249E-09  1.259972E-06
    856  3.589368E-07  7.432610E-07  1.246744E-08  0.835562      0.680935     -8.637955E-09  1.261422E-06
    857  3.584536E-07  7.430738E-07  1.247641E-08  0.835562      0.681027     -7.279345E-09  1.262847E-06
    858  3.579719E-07  7.428834E-07  1.246765E-08  0.835562      0.681119     -7.811745E-09  1.264244E-06
    859  3.574915E-07  7.426898E-07  1.247331E-08  0.835562      0.681210     -6.302869E-09  1.265614E-06
    860  3.570141E-07  7.424929E-07  1.248016E-08  0.835562      0.681301     -6.605561E-09  1.266957E-06
    861  3.565389E-07  7.422924E-07  1.247337E-08  0.835562      0.681392     -6.687602E-09  1.268271E-06
    862  3.560664E-07  7.420879E-07  1.245983E-08  0.835562      0.681482     -5.483358E-09  1.269556E-06
    863  3.555967E-07  7.418793E-07  1.246352E-08  0.835562      0.681572     -4.849137E-09  1.270812E-06
    864  3.551297E-07  7.416668E-07  1.247684E-08  0.835562      0.681661     -4.656512E-09  1.272039E-06
    865  3.546653E-07  7.414504E-07  1.249800E-08  0.835562      0.681751     -4.760969E-09  1.273235E-06
    866  3.542030E-07  7.412299E-07  1.249426E-08  0.835562      0.681839     -4.011835E-09  1.274402E-06
    867  3.537437E-07  7.410057E-07  1.248451E-08  0.835562      0.681928     -3.216473E-09  1.275538E-06
    868  3.532871E-07  7.407773E-07  1.247705E-08  0.835562      0.682016     -2.184334E-09  1.276643E-06
    869  3.528339E-07  7.405450E-07  1.247385E-08  0.835562      0.682103     -2.661800E-09  1.277716E-06
    870  3.523835E-07  7.403087E-07  1.247586E-08  0.835562      0.682191     -1.489045E-09  1.278758E-06
    871  3.519355E-07  7.400681E-07  1.247419E-08  0.835562      0.682277     -3.780780E-10  1.279767E-06
    872  3.514907E-07  7.398234E-07  1.246188E-08  0.835562      0.682364     -4.862999E-11  1.280744E-06
    873  3.510497E-07  7.395744E-07  1.248670E-08  0.835562      0.682449      7.312400E-10  1.281689E-06
    874  3.506119E-07  7.393212E-07  1.246432E-08  0.835562      0.682535      1.298568E-09  1.282600E-06
    875  3.501781E-07  7.390634E-07  1.248815E-08  0.835562      0.682620      2.897113E-09  1.283478E-06
    876  3.497466E-07  7.388008E-07  1.251010E-08  0.835562      0.682704      2.921010E-09  1.284322E-06
    877  3.493177E-07  7.385333E-07  1.253161E-08  0.835562      0.682788      4.630193E-09  1.285132E-06
    878  3.488918E-07  7.382609E-07  1.251645E-08  0.835562      0.682872      4.462254E-09  1.285908E-06
    879  3.484698E-07  7.379837E-07  1.250320E-08  0.835562      0.682954      6.666753E-09  1.286649E-06
    880  3.480514E-07  7.377014E-07  1.252457E-08  0.835562      0.683037      6.702070E-09  1.287355E-06
    881  3.476366E-07  7.374142E-07  1.253862E-08  0.835562      0.683119      7.891720E-09  1.288026E-06
    882  3.472241E-07  7.371219E-07  1.256171E-08  0.835562      0.683200      9.635845E-09  1.288662E-06
    883  3.468154E-07  7.368245E-07  1.257151E-08  0.835562      0.683281      1.037973E-08  1.289263E-06
    884  3.464100E-07  7.365218E-07  1.258915E-08  0.835562      0.683361      1.149929E-08  1.289827E-06
    885  3.460074E-07  7.362139E-07  1.257999E-08  0.835562      0.683441      1.244326E-08  1.290356E-06
    886  3.456081E-07  7.359007E-07  1.260277E-08  0.835562      0.683521      1.361478E-08  1.290848E-06
    887  3.452116E-07  7.355822E-07  1.257951E-08  0.835562      0.683599      1.449611E-08  1.291304E-06
    888  3.448194E-07  7.352583E-07  1.256250E-08  0.835562      0.683678      1.648854E-08  1.291723E-06
    889  3.444315E-07  7.349293E-07  1.256076E-08  0.835562      0.683755      1.710196E-08  1.292105E-06
    890  3.440463E-07  7.345946E-07  1.258540E-08  0.835562      0.683832      1.874660E-08  1.292450E-06
    891  3.436644E-07  7.342545E-07  1.257007E-08  0.835562      0.683909      2.093159E-08  1.292759E-06
    892  3.432861E-07  7.339091E-07  1.254719E-08  0.835562      0.683985      2.215761E-08  1.293029E-06
    893  3.429115E-07  7.335580E-07  1.257167E-08  0.835562      0.684060      2.288253E-08  1.293263E-06
    894  3.425399E-07  7.332014E-07  1.258461E-08  0.835562      0.684135      2.459027E-08  1.293458E-06
    895  3.421723E-07  7.328393E-07  1.258857E-08  0.835562      0.684209      2.581018E-08  1.293616E-06
    896  3.418091E-07  7.324713E-07  1.257013E-08  0.835562      0.684283      2.802033E-08  1.293736E-06
    897  3.414489E-07  7.320976E-07  1.256226E-08  0.835562      0.684356      2.974865E-08  1.293818E-06
    898  3.410916E-07  7.317182E-07  1.258234E-08  0.835562      0.684428      3.149145E-08  1.293862E-06
    899  3.407373E-07  7.313332E-07  1.258450E-08  0.835562      0.684500      3.279265E-08  1.293867E-06
    900  3.403861E-07  7.309422E-07  1.259231E-08  0.835562      0.684571      3.415453E-08  1.293835E-06
    901  3.400380E-07  7.305453E-07  1.257624E-08  0.835562      0.684642      3.610148E-08  1.293764E-06
    902  3.396930E-07  7.301428E-07  1.257048E-08  0.835562      0.684712      3.815765E-08  1.293655E-06
    903  3.393505E-07  7.297345E-07  1.257983E-08  0.835562      0.684782      3.986061E-08  1.293507E-06
    904  3.390112E-07  7.293207E-07  1.255949E-08  0.835562      0.684851      4.174675E-08  1.293320E-06
    905  3.386741E-07  7.289009E-07  1.257196E-08  0.835562      0.684919      4.333668E-08  1.293095E-06
    906  3.383387E-07  7.284754E-07  1.258709E-08  0.835562      0.684986      4.516484E-08  1.292832E-06
    907  3.380056E-07  7.280443E-07  1.257781E-08  0.835562      0.685053      4.678587E-08  1.292530E-06
    908  3.376755E-07  7.276070E-07  1.258120E-08  0.835562      0.685120      4.871176E-08  1.292189E-06
    909  3.373479E-07  7.271637E-07  1.258422E-08  0.835562      0.685186      5.147229E-08  1.291809E-06
    910  3.370230E-07  7.267145E-07  1.259685E-08  0.835562      0.685251      5.362912E-08  1.291391E-06
    911  3.367009E-07  7.262595E-07  1.259708E-08  0.835562      0.685316      5.473525E-08  1.290934E-06
    912  3.363820E-07  7.257988E-07  1.259485E-08  0.835562      0.685380      5.727060E-08  1.290439E-06
    913  3.360651E-07  7.253323E-07  1.260773E-08  0.835562      0.685444      5.979240E-08  1.289905E-06
    914  3.357521E-07  7.248598E-07  1.259599E-08  0.835562      0.685507      6.087666E-08  1.289332E-06
    915  3.354432E-07  7.243813E-07  1.260328E-08  0.835562      0.685569      6.396719E-08  1.288721E-06
    916  3.351380E-07  7.238971E-07  1.258466E-08  0.835562      0.685631      6.567867E-08  1.288072E-06
    917  3.348359E-07  7.234072E-07  1.258382E-08  0.835562      0.685692      6.749081E-08  1.287384E-06
    918  3.345359E-07  7.229116E-07  1.257192E-08  0.835562      0.685752      6.992782E-08  1.286658E-06
    919  3.342398E-07  7.224105E-07  1.255025E-08  0.835562      0.685812      7.251945E-08  1.285893E-06
    920  3.339467E-07  7.219038E-07  1.254729E-08  0.835562      0.685872      7.478283E-08  1.285090E-06
    921  3.336574E-07  7.213916E-07  1.255098E-08  0.835562      0.685930      7.722598E-08  1.284249E-06
    922  3.333716E-07  7.208735E-07  1.256437E-08  0.835562      0.685988      7.936865E-08  1.283371E-06
    923  3.330897E-07  7.203495E-07  1.256356E-08  0.835562      0.686046      8.073670E-08  1.282454E-06
    924  3.328114E-07  7.198198E-07  1.257121E-08  0.835562      0.686102      8.377580E-08  1.281500E-06
    925  3.325359E-07  7.192847E-07  1.255063E-08  0.835562      0.686158      8.604743E-08  1.280507E-06
    926  3.322635E-07  7.187440E-07  1.255667E-08  0.835562      0.686214      8.801621E-08  1.279478E-06
    927  3.319948E-07  7.181978E-07  1.253293E-08  0.835562      0.686269      9.116317E-08  1.278411E-06
    928  3.317299E-07  7.176465E-07  1.252970E-08  0.835562      0.686323      9.300423E-08  1.277307E-06
    929  3.314680E-07  7.170900E-07  1.252179E-08  0.835562      0.686377      9.499960E-08  1.276165E-06
    930  3.312094E-07  7.165280E-07  1.253816E-08  0.835562      0.686430      9.760500E-08  1.274987E-06
    931  3.309541E-07  7.159603E-07  1.255620E-08  0.835562      0.686482      1.003081E-07  1.273772E-06
    932  3.307025E-07  7.153872E-07  1.255101E-08  0.835562      0.686534      1.025918E-07  1.272520E-06
    933  3.304546E-07  7.148090E-07  1.257481E-08  0.835562      0.686585      1.048873E-07  1.271232E-06
    934  3.302092E-07  7.142261E-07  1.255550E-08  0.835562      0.686636      1.076638E-07  1.269908E-06
    935  3.299672E-07  7.136386E-07  1.257762E-08  0.835562      0.686686      1.103486E-07  1.268547E-06
    936  3.297286E-07  7.130468E-07  1.257255E-08  0.835562      0.686736      1.124177E-07  1.267151E-06
    937  3.294938E-07  7.124503E-07  1.255668E-08  0.835562      0.686786      1.142918E-07  1.265719E-06
    938  3.292622E-07  7.118491E-07  1.257498E-08  0.835562      0.686834      1.173561E-07  1.264252E-06
    939  3.290333E-07  7.112432E-07  1.255279E-08  0.835562      0.686882      1.191092E-07  1.262749E-06
    940  3.288071E-07  7.106329E-07  1.255597E-08  0.835562      0.686930      1.218973E-07  1.261212E-06
    941  3.285839E-07  7.100190E-07  1.255368E-08  0.835562      0.686977      1.241713E-07  1.259639E-06
    942  3.283633E-07  7.094003E-07  1.257563E-08  0.835562      0.687023      1.272965E-07  1.258032E-06
    943  3.281451E-07  7.087772E-07  1.258161E-08  0.835562      0.687069      1.287335E-07  1.256391E-06
    944  3.279294E-07  7.081499E-07  1.255942E-08  0.835562      0.687115      1.318121E-07  1.254716E-06
    945  3.277171E-07  7.075200E-07  1.253554E-08  0.835562      0.687159      1.339559E-07  1.253006E-06
    946  3.275077E-07  7.068868E-07  1.255758E-08  0.835562      0.687204      1.364984E-07  1.251264E-06
    947  3.273019E-07  7.062502E-07  1.253445E-08  0.835562      0.687248      1.388539E-07  1.249488E-06
    948  3.270993E-07  7.056102E-07  1.250967E-08  0.835562      0.687291      1.413634E-07  1.247679E-06
    949  3.269000E-07  7.049672E-07  1.250827E-08  0.835562      0.687334      1.433866E-07  1.245837E-06
    950  3.267032E-07  7.043214E-07  1.253061E-08  0.835562      0.687377      1.452671E-07  1.243962E-06
    951  3.265093E-07  7.036720E-07  1.254266E-08  0.835562      0.687419      1.483353E-07  1.242056E-06
    952  3.263181E-07  7.030198E-07  1.254015E-08  0.835562      0.687460      1.499788E-07  1.240117E-06
    953  3.261301E-07  7.023651E-07  1.253559E-08  0.835562      0.687501      1.524798E-07  1.238147E-06
    954  3.259438E-07  7.017071E-07  1.253191E-08  0.835562      0.687542      1.551732E-07  1.236146E-06
    955  3.257592E-07  7.010460E-07  1.250618E-08  0.835562      0.687582      1.573961E-07  1.234113E-06
    956  3.255760E-07  7.003822E-07  1.253148E-08  0.835562      0.687622      1.594267E-07  1.232050E-06
    957  3.253949E-07  6.997162E-07  1.251789E-08  0.835562      0.687662      1.615952E-07  1.229956E-06
    958  3.252165E-07  6.990488E-07  1.254313E-08  0.835562      0.687701      1.641658E-07  1.227833E-06
    959  3.250400E-07  6.983797E-07  1.256884E-08  0.835562      0.687740      1.654742E-07  1.225679E-06
    960  3.248658E-07  6.977089E-07  1.259059E-08  0.835562      0.687778      1.677648E-07  1.223496E-06
    961  3.246928E-07  6.970368E-07  1.257930E-08  0.835562      0.687816      1.703395E-07  1.221284E-06
    962  3.245208E-07  6.963639E-07  1.255806E-08  0.835562      0.687854      1.724750E-07  1.219043E-06
    963  3.243497E-07  6.956902E-07  1.257104E-08  0.835562      0.687891      1.744165E-07  1.216774E-06
    964  3.241795E-07  6.950168E-07  1.257860E-08  0.835562      0.687928      1.764331E-07  1.214476E-06
    965  3.240109E-07  6.943429E-07  1.258017E-08  0.835562      0.687965      1.787746E-07  1.212151E-06
    966  3.238434E-07  6.936687E-07  1.258870E-08  0.835562      0.688002      1.797159E-07  1.209798E-06
    967  3.236765E-07  6.929933E-07  1.261276E-08  0.835562      0.688039      1.824384E-07  1.207418E-06
    968  3.235097E-07  6.923182E-07  1.259617E-08  0.835562      0.688075      1.842484E-07  1.205012E-06
    969  3.233434E-07  6.916438E-07  1.259576E-08  0.835562      0.688111      1.853527E-07  1.202579E-06
    970  3.231779E-07  6.909704E-07  1.262143E-08  0.835562      0.688146      1.879341E-07  1.200120E-06
    971  3.230129E-07  6.902983E-07  1.264465E-08  0.835562      0.688182      1.892729E-07  1.197635E-06
    972  3.228476E-07  6.896276E-07  1.262092E-08  0.835562      0.688217      1.915608E-07  1.195125E-06
    973  3.226821E-07  6.889587E-07  1.264426E-08  0.835562      0.688252      1.930063E-07  1.192591E-06
    974  3.225167E-07  6.882928E-07  1.266536E-08  0.835562      0.688287      1.948112E-07  1.190031E-06
    975  3.223511E-07  6.876289E-07  1.266282E-08  0.835562      0.688322      1.961978E-07  1.187448E-06
    976  3.221849E-07  6.869669E-07  1.264838E-08  0.835562      0.688356      1.973550E-07  1.184840E-06
    977  3.220181E-07  6.863083E-07  1.264175E-08  0.835562      0.688391      1.994466E-07  1.182210E-06
    978  3.218502E-07  6.856526E-07  1.263749E-08  0.835562      0.688425      2.006937E-07  1.179556E-06
    979  3.216815E-07  6.850001E-07  1.265247E-08  0.835562      0.688459      2.022526E-07  1.176880E-06
    980  3.215120E-07  6.843520E-07  1.265036E-08  0.835562      0.688493      2.033296E-07  1.174181E-06
    981  3.213422E-07  6.837070E-07  1.264441E-08  0.835562      0.688527      2.040926E-07  1.171461E-06
    982  3.211710E-07  6.830652E-07  1.262629E-08  0.835562      0.688561      2.056961E-07  1.168719E-06
    983  3.209987E-07  6.824277E-07  1.261820E-08  0.835562      0.688595      2.073145E-07  1.165956E-06
    984  3.208257E-07  6.817934E-07  1.260531E-08  0.835562      0.688628      2.091140E-07  1.163172E-06
    985  3.206522E-07  6.811627E-07  1.260955E-08  0.835562      0.688662      2.092800E-07  1.160368E-06
    986  3.204773E-07  6.805370E-07  1.260958E-08  0.835562      0.688696      2.109240E-07  1.157544E-06
    987  3.203008E-07  6.799166E-07  1.259387E-08  0.835562      0.688729      2.112544E-07  1.154701E-06
    988  3.201226E-07  6.793006E-07  1.259589E-08  0.835562      0.688762      2.133580E-07  1.151838E-06
    989  3.199428E-07  6.786919E-07  1.257734E-08  0.835562      0.688796      2.134639E-07  1.148957E-06
    990  3.197614E-07  6.780898E-07  1.258577E-08  0.835562      0.688829      2.146493E-07  1.146057E-06
    991  3.195784E-07  6.774937E-07  1.256507E-08  0.835562      0.688863      2.151115E-07  1.143140E-06
    992  3.193937E-07  6.769054E-07  1.254702E-08  0.835562      0.688896      2.159632E-07  1.140205E-06
    993  3.192068E-07  6.763248E-07  1.255739E-08  0.835562      0.688930      2.163515E-07  1.137253E-06
    994  3.190170E-07  6.757508E-07  1.255260E-08  0.835562      0.688963      2.174127E-07  1.134284E-06
    995  3.188248E-07  6.751841E-07  1.256330E-08  0.835562      0.688996      2.173057E-07  1.131299E-06
    996  3.186304E-07  6.746242E-07  1.258851E-08  0.835562      0.689030      2.181323E-07  1.128299E-06
    997  3.184333E-07  6.740725E-07  1.258858E-08  0.835562      0.689064      2.190570E-07  1.125282E-06
    998  3.182336E-07  6.735293E-07  1.261095E-08  0.835562      0.689098      2.192123E-07  1.122251E-06
    999  3.180309E-07  6.729940E-07  1.262628E-08  0.835562      0.689132      2.197236E-07  1.119205E-06
   1000  3.178253E-07  6.724655E-07  1.263093E-08  0.835562      0.689166      2.197408E-07  1.116144E-06
   1001  3.176170E-07  6.719450E-07  1.262299E-08  0.835562      0.689201      2.203789E-07  1.113070E-06



